file,label,score 
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59243_1.jpg,F,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59243_2.jpg,F,0.79
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59269_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59269_1.jpg,M,0.91
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59274_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59297_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59298_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59298_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59319_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59348_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\5937770_0.jpg,M,0.65
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\5937770_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59417_0.jpg,M,0.86
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59428_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59440_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\5946232_0.jpg,F,0.79
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59470_0.jpg,M,0.81
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59491_0.jpg,M,0.89
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59496_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59518_0.jpg,M,0.73
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59549_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59550_0.jpg,M,0.68
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59550_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59562_0.jpg,F,0.74
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59562_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59573_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\5957584_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\5958174_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\5958174_1.jpg,F,0.52
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59589_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59601_0.jpg,F,0.94
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59631_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59643_0.jpg,M,0.70
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59653_0.jpg,M,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59668_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59673_0.jpg,F,0.72
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59692_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59692_1.jpg,M,0.80
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59710_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59729_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59749_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59776_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59796_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59831_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59831_1.jpg,M,0.66
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59856_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59859_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59859_1.jpg,M,0.96
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59868_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59884_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59884_1.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\5988898_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59894_0.jpg,F,0.94
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59905_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59914_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59924_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\59930_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60063_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60089_0.jpg,F,0.85
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60095_0.jpg,M,0.96
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60107_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60124_0.jpg,M,0.94
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60126_0.jpg,M,0.96
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60138_0.jpg,M,0.65
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60140_0.jpg,M,0.90
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60200_0.jpg,F,0.64
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60200_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60214_0.jpg,F,0.59
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60277_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60287_0.jpg,M,0.79
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\6029122_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60298_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60355_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60358_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60362_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60362_1.jpg,F,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\6038506_0.jpg,F,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60390_0.jpg,M,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60400_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\6041048_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\6041048_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60416_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60420_0.jpg,M,0.71
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60420_1.jpg,M,0.96
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60453_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60453_1.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60472_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60472_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60481_0.jpg,M,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60490_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60538_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60560_0.jpg,M,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60574_0.jpg,M,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60584_0.jpg,F,0.94
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60586_0.jpg,F,0.94
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60586_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60597_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60608_0.jpg,M,0.95
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60647_0.jpg,F,0.92
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60647_1.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60648_0.jpg,M,0.78
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60660_0.jpg,M,0.80
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60675_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60704_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60704_1.jpg,F,0.55
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60704_2.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60712_0.jpg,F,0.77
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\6071534_0.jpg,M,0.85
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60740_0.jpg,M,0.85
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60747_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60747_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60794_0.jpg,M,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60827_0.jpg,M,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60848_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60848_1.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60848_2.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60877_0.jpg,F,0.80
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60880_0.jpg,M,0.95
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60891_0.jpg,F,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60891_1.jpg,M,0.88
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60899_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60899_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60899_2.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60903_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60959_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\60978_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\6098922_0.jpg,M,0.56
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61015_0.jpg,F,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61020_0.jpg,M,0.81
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61020_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61022_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61023_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61028_0.jpg,M,0.93
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61029_0.jpg,M,0.82
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61037_0.jpg,M,0.96
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61037_1.jpg,F,0.86
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61037_2.jpg,F,0.82
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61052_0.jpg,M,0.57
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61065_0.jpg,F,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61065_1.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61107_0.jpg,M,0.91
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61122_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61122_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61122_2.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61132_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61140_0.jpg,M,0.94
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61140_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61162_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61170_0.jpg,F,0.94
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61176_0.jpg,M,0.72
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61177_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61198_0.jpg,M,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61253_0.jpg,M,0.87
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61253_1.jpg,F,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61313_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61320_0.jpg,M,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61320_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61328_0.jpg,F,0.87
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61395_0.jpg,M,0.94
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61398_0.jpg,M,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61401_0.jpg,M,0.91
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61405_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61410_0.jpg,F,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61410_1.jpg,M,0.58
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61410_2.jpg,F,0.69
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61411_0.jpg,F,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61414_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61420_0.jpg,M,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61433_0.jpg,F,0.83
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61447_0.jpg,F,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61450_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\6145_0.jpg,F,0.78
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61473_0.jpg,M,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61496_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61496_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61504_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61520_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61568_0.jpg,M,0.80
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61581_0.jpg,M,0.74
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61597_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61598_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61598_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61619_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61626_0.jpg,F,0.90
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61636_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61647_0.jpg,F,0.59
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61648_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61648_1.jpg,F,0.68
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61653_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61696_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61715_0.jpg,M,0.86
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61736_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61736_1.jpg,M,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61749_0.jpg,M,0.92
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61773_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61786_0.jpg,M,0.95
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61786_1.jpg,M,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61789_0.jpg,M,0.84
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61796_0.jpg,M,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61801_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61847_0.jpg,M,0.94
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61882_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61912_0.jpg,M,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61927_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61955_0.jpg,F,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\61996_0.jpg,F,0.86
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62037_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62037_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62037_2.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62038_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62041_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62043_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62065_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62080_0.jpg,F,0.79
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62080_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62137_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62137_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62144_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62155_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62185_0.jpg,F,0.93
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62185_1.jpg,M,0.55
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62190_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62229_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62245_0.jpg,M,0.88
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62277_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62292_0.jpg,M,0.57
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62292_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62310_0.jpg,M,0.96
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62323_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62370_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62376_0.jpg,M,0.89
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62376_1.jpg,F,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62380_0.jpg,M,0.92
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62424_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62428_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62445_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62453_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62456_0.jpg,M,0.81
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62479_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62482_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62529_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62639_0.jpg,F,0.92
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62659_0.jpg,M,0.89
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62659_1.jpg,F,0.91
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62687_0.jpg,M,0.54
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62693_0.jpg,F,0.91
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62693_1.jpg,F,0.79
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62693_2.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62693_3.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62712_0.jpg,M,0.84
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62713_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62757_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62757_1.jpg,F,0.73
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62759_0.jpg,M,0.69
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62759_1.jpg,F,0.96
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62760_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62760_1.jpg,M,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62765_0.jpg,M,0.93
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62767_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62767_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62767_2.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62768_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62827_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62829_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62833_0.jpg,M,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62883_0.jpg,F,0.54
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62885_0.jpg,F,0.89
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62893_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62900_0.jpg,M,0.90
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62907_0.jpg,M,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62908_0.jpg,F,0.94
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62974_0.jpg,F,0.50
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62981_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62985_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62997_0.jpg,M,0.76
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\62997_1.jpg,M,0.75
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\63005_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\63050_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\63051_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\63051_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\63084_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\63091_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\63098_0.jpg,M,0.76
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\63100_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\63102_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\63121_0.jpg,M,0.67
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\63121_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\63152_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\63155_0.jpg,M,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\63169_0.jpg,F,0.92
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\63170_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\63171_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\63171_1.jpg,M,0.95
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\63183_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\63183_1.jpg,M,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\63183_2.jpg,M,0.53
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\63183_3.jpg,F,0.84
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\63183_4.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\63183_5.jpg,M,1.00
